...1,No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime
1513,NOLSM272112272,2,Photo,0.72998,16.445,15.073,19.989,203.145,89.999,507.183,3985.677,5183.517,5.036,92.678,30,11,29,27-02-2021
1514,NOLSM273113273,2,Photo,1.13925,14.986,14.995,19.994,195.579,89.999,501.286,3978.724,4963.186,4.982,88.792,29.995,11,30,27-02-2021
1515,NOLSM274114274,2,Photo,0.81578,16.722,14.97,20,196.382,90,503.396,4056.014,4992.802,4.875,91.604,30.001,11,31,27-02-2021
1516,NOLSM275115275,2,Photo,1.14172,13.694,14.917,20,196.599,90,501.423,4029.12,4899.699,5.099,89.418,30.002,11,32,27-02-2021
1517,NOLSM276116276,2,Photo,0.92509,16.062,15.039,19.999,197.555,90,501.079,3971.194,5056.373,5.021,89.811,30.011,11,33,27-02-2021
1518,NOLSM277117277,2,Photo,1.07024,12.256,15.109,20.003,197.98,90,501.572,4035.394,5079.03,5.075,91.266,29.997,11,34,27-02-2021
1519,NOLSM278118278,2,Photo,1.6429,17.049,15.018,20.005,197.183,89.999,497.102,3952.67,4967.667,4.921,91.33,30.003,11,35,27-02-2021
1520,NOLSM279119279,2,Photo,1.45486,16.549,14.798,19.997,197.908,90.001,500.154,3972.34,5086.767,4.917,94.399,29.999,11,36,27-02-2021
1521,NOLSM2801110280,2,Photo,1.4716,17.704,15.079,19.996,197.135,90.002,501.394,4017.144,4918.119,4.93,90.936,30.002,11,37,27-02-2021
1522,NOLSM2811111281,2,Photo,1.06947,11.881,14.924,19.999,197.621,90.002,496.487,4072.913,5003.264,5.107,93.695,29.998,11,38,27-02-2021
1523,NOLSM2821112282,2,Photo,1.28795,10.619,14.933,19.999,197.925,90,501.655,4084.939,5047.563,5.02,91.703,30.011,11,39,27-02-2021
1524,NOLSM2831113283,2,Photo,0.95187,16.57,15.167,20.006,199.037,90.001,495.986,4045.078,4967.338,5.005,89.084,29.997,11,40,27-02-2021
1525,NOLSM2841114284,2,Photo,1.16256,18.078,14.959,19.998,198.398,90,500.442,4010.176,4967.281,4.965,91.593,30.013,11,41,27-02-2021
1526,NOLSM2851115285,2,Photo,1.80132,15.594,14.935,19.997,198.768,89.999,502.263,3900.167,5108.764,5.049,91.654,30.004,11,42,27-02-2021
1527,NOLSM2861116286,2,Photo,0.99644,15.34,14.892,19.996,202.059,90,503.423,3966.885,4922.103,4.968,93.468,30.003,11,43,27-02-2021
1528,NOLSM2871117287,2,Photo,0.90276,16.301,15.139,20,203.143,90,498.509,3899.628,5058.994,4.951,91.748,30.002,11,44,27-02-2021
1529,NOLSM2881118288,2,Photo,1.52924,16.321,15.165,20.005,202.415,89.999,495.402,4010.001,5169.378,5.067,91.094,30.023,11,45,27-02-2021
1530,NOLSM2891119289,2,Photo,1.16231,17.367,15.006,19.994,202.79,90.001,494.517,4022.726,4859.193,5.026,90.685,30.002,11,46,27-02-2021
1531,NOLSM2901120290,2,Photo,1.86724,16.09,15.01,19.999,202.86,90.001,498.307,4063.095,4941.979,4.867,90.409,30.004,11,47,27-02-2021
1532,NOLSM2911121291,2,Photo,0.80545,19.026,15.036,20.001,199.324,90.001,505.859,3981.512,4933.463,5.021,94.25,29.999,11,48,27-02-2021
1533,NOLSM2921122292,2,Photo,1.6105,18.891,15.081,19.996,198.167,90.001,502.416,4062.758,5012.721,4.999,88.499,30.005,11,49,27-02-2021
1534,NOLSM2931123293,2,Photo,1.7171,13.788,15.03,20,199.842,90,502.749,3999.27,5045.341,5.003,90.912,29.989,11,50,27-02-2021
1535,NOLSM2941124294,2,Photo,1.12362,18.771,15.055,19.995,199.669,90.001,502.125,4127.682,4946.571,5.023,93.62,29.995,11,51,27-02-2021
1536,NOLSM2951125295,2,Photo,1.62494,20.701,14.915,20.002,199.527,90,499.319,4005.749,4910.479,5.06,91.604,30.005,11,52,27-02-2021
1537,NOLSM2961126296,2,Photo,1.18246,11.253,15.188,19.995,196.291,89.999,505.745,4021.838,5007.945,4.982,92.45,29.993,11,53,27-02-2021
1538,NOLSM2971127297,2,Photo,1.22609,15.286,15.051,19.999,203.764,90,494.887,3976.455,4948.126,5.147,91.607,30.002,11,54,27-02-2021
1539,NOLSM811311811,1,Photo,0.88237,14.016,15.092,20.001,203.721,90.001,503.721,4074.426,5093.032,5.096,93.926,29.993,31,28,27-02-2021
1540,NOLSM812312812,1,Photo,0.81829,11.233,14.992,19.999,204.103,90,504.103,4082.065,5102.581,5.105,93.677,30.007,31,29,27-02-2021
1541,NOLSM813313813,1,Photo,1.12362,13.782,14.925,20.001,203.695,90.001,503.695,4073.903,5092.378,5.089,93.579,30.006,31,30,27-02-2021
1542,NOLSM814314814,1,Photo,1.62494,14.585,14.899,19.999,203.64,90,503.64,4072.805,5091.006,5.074,92.941,29.991,31,31,27-02-2021
1543,NOLSM815315815,1,Photo,1.18246,20.669,14.947,19.998,202.077,90.001,502.077,4041.539,5051.924,5.083,93.622,29.994,31,32,27-02-2021
1544,NOLSM816316816,1,Photo,1.22609,20.797,15.063,20.001,203.443,90,503.443,4068.863,5086.079,5.085,93.536,29.999,31,33,27-02-2021
1545,NOLSM817317817,1,Photo,1.81419,17.331,14.961,19.999,203.505,90,503.505,4070.109,5087.637,5.091,93.521,30.005,31,34,27-02-2021
1546,NOLSM818318818,1,Photo,1.89693,17.367,14.999,20.005,203.228,90,503.228,4064.561,5080.701,5.08,93.318,29.998,31,35,27-02-2021
1547,NOLSM819319819,1,Photo,1.72027,16.09,15.054,20.003,202.851,90,502.851,4057.016,5071.27,5.056,93.116,29.998,31,36,27-02-2021
1548,NOLSM8203110820,1,Photo,0.96161,19.026,14.986,19.998,202.375,90,502.375,4047.508,5059.385,5.049,93.067,29.993,31,37,27-02-2021
1549,NOLSM8213111821,1,Photo,1.48912,18.891,15.073,19.998,202.027,90,502.027,4040.549,5050.686,5.049,92.967,29.996,31,38,27-02-2021
1550,NOLSM8223112822,1,Photo,0.94868,13.788,15.025,19.998,202.414,90.001,502.414,4048.275,5060.343,5.065,92.57,30.014,31,39,27-02-2021
1551,NOLSM8233113823,1,Photo,0.83591,18.771,14.915,20,201.636,90.001,501.636,4032.72,5040.9,5.034,92.389,30.009,31,40,27-02-2021
1552,NOLSM8243114824,1,Photo,1.36943,20.701,15.051,19.999,201.338,89.999,501.338,4026.758,5033.448,5.021,92.009,30.005,31,41,27-02-2021
1553,NOLSM8253115825,1,Photo,1.92633,11.253,15.033,20,200.716,90,500.716,4014.329,5017.911,5.019,92.252,29.994,31,42,27-02-2021
1554,NOLSM8263116826,1,Photo,1.41846,15.286,14.929,20.003,201.234,90,501.234,4024.681,5030.851,5.026,91.889,29.998,31,43,27-02-2021
1555,NOLSM8273117827,1,Photo,0.67979,12.463,14.938,20.001,200.318,90.001,500.318,4006.36,5007.95,5.012,91.983,30.001,31,44,27-02-2021
1556,NOLSM8283118828,1,Photo,0.73422,19.767,15.026,20.002,200.786,89.999,500.786,4015.727,5019.658,5.01,92.234,30.006,31,45,27-02-2021
1557,NOLSM8293119829,1,Photo,1.62494,16.029,15.093,20.006,200.868,90,500.868,4017.361,5021.702,5.021,93.058,29.995,31,46,27-02-2021
1558,NOLSM8303120830,1,Photo,1.18246,17.587,15.095,20,202.066,90,502.066,4041.328,5051.659,5.012,91.642,30,31,47,27-02-2021
1559,NOLSM8313121831,1,Photo,1.22609,16.445,14.978,20.002,200.737,90.001,500.737,4014.738,5018.422,5.057,92.802,29.997,31,48,27-02-2021
1560,NOLSM8323122832,1,Photo,1.81419,14.71,15.055,19.998,202.456,90,502.456,4049.123,5061.404,5.063,93.113,30.004,31,49,27-02-2021
1561,NOLSM8333123833,1,Photo,1.89693,20.77,14.915,20.005,203.214,90,503.214,4064.29,5080.362,5.079,93.135,29.998,31,50,27-02-2021
1562,NOLSM8343124834,1,Photo,1.72027,20.546,15.039,20,204.229,90,504.229,4084.573,5105.717,5.103,94.179,30.003,31,51,27-02-2021
1563,NOLSM8353125835,1,Photo,0.96161,15.457,15.015,20,205.405,90,505.405,4108.098,5135.123,5.126,94.168,29.991,31,52,27-02-2021
1564,NOLSM8363126836,1,Photo,1.48912,19.017,15.112,20.002,205.027,89.999,505.027,4100.542,5125.677,5.107,93.641,30.005,31,53,27-02-2021
1565,NOLSM8373127837,1,Photo,0.94868,17.367,15.044,19.996,204.363,90,504.363,4087.265,5109.081,5.11,93.373,30.004,31,54,27-02-2021
1566,NOLSM271111,2,Photo,1.5188,12.408,15.088,19.998,200.153,90,498.178,4041.975,5032.318,5.114,90.465,30.004,11,1,27-02-2021
1567,NOLSM272112,3,Photo,0.72998,17.845,15.073,19.989,202.1,89.999,497.775,4074.623,5183.517,5.036,92.678,30.006,11,2,27-02-2021
1568,NOLSM273113,3,Photo,1.13925,14.986,14.995,19.994,204.685,89.999,502.705,4027.564,4963.186,4.982,88.792,30.003,11,3,27-02-2021
1569,NOLSM274114,3,Photo,0.81578,16.722,14.997,20,197.183,90,500.408,4088.62,4992.802,4.875,91.604,29.998,11,4,27-02-2021
1570,NOLSM275115,1,Photo,1.14172,13.694,15.109,20,199.096,90,498.791,4079.674,4899.699,5.099,89.418,30.011,11,5,27-02-2021
1571,NOLSM276116,1,Photo,0.92509,16.062,15.022,19.999,200.31,90,499.756,4106.797,5056.373,5.021,89.811,29.986,11,6,27-02-2021
1572,NOLSM277117,1,Photo,1.07024,12.256,15.005,20.003,199.983,90,502.813,3991.987,5079.03,5.075,91.266,30.007,11,7,27-02-2021
1573,NOLSM278118,2,Photo,1.6429,17.049,15.147,20.005,200.227,89.999,497.422,3950.778,4967.667,4.921,91.33,30.009,11,8,27-02-2021
1574,NOLSM279119,2,Photo,1.45486,16.549,14.798,19.997,201.232,90.001,505.145,4012.953,5086.767,4.917,94.399,30,11,9,27-02-2021
1575,NOLSM2801110,2,Photo,1.4716,17.704,15.079,19.996,201.06,90.002,501.232,3976.67,4918.119,4.93,90.936,30.007,11,10,27-02-2021
1576,NOLSM2811111,3,Photo,1.06947,11.881,14.924,19.999,203.508,90.002,497.074,4097.601,5003.264,5.107,93.695,30.012,11,11,27-02-2021
1577,NOLSM2821112,3,Photo,1.28795,10.619,14.933,19.999,199.954,90,498.858,4040.655,5047.563,5.02,91.703,30.01,11,12,27-02-2021
1578,NOLSM2831113,3,Photo,0.95187,16.57,15.167,20.006,205.998,90.001,499.993,4021.291,4967.338,5.005,89.084,29.997,11,13,27-02-2021
1579,NOLSM2841114,1,Photo,1.16256,18.078,14.959,19.998,197.696,90.001,507.163,4067.78,4967.281,4.965,91.593,30.013,11,14,27-02-2021
1580,NOLSM2851115,1,Photo,1.80132,15.594,14.935,19.997,202.641,90,504.134,3900.167,5108.764,5.049,91.654,30.004,11,15,27-02-2021
1581,NOLSM2861116,1,Photo,0.99644,15.34,14.892,19.996,199.201,90.001,503.713,3966.885,4922.103,4.968,93.468,30.003,11,16,27-02-2021
1582,NOLSM2871117,2,Photo,0.90276,16.301,15.139,20,196.285,89.999,499.873,3899.628,5058.994,4.951,91.748,30.002,11,17,27-02-2021
1583,NOLSM2881118,2,Photo,1.52924,16.321,15.165,20.005,197.046,90,499.864,4010.001,5169.378,5.067,91.094,30.023,11,18,27-02-2021
1584,NOLSM2891119,2,Photo,1.16231,14.337,15.006,19.994,195.762,90,496.952,4022.726,4859.193,5.026,90.685,30.002,11,19,27-02-2021
1585,NOLSM2901120,3,Photo,1.86724,13.343,15.01,19.999,199.004,89.998,499.315,4063.095,4941.979,4.867,90.409,30.004,11,20,27-02-2021
1586,NOLSM2911121,3,Photo,0.80545,17.487,15.036,20.001,199.324,89.999,498.98,3981.512,4933.463,5.021,94.25,29.999,11,21,27-02-2021
1587,NOLSM2921122,3,Photo,1.6105,15.439,15.081,19.996,198.167,90,499.116,4062.758,5012.721,4.999,88.499,30.005,11,22,27-02-2021
1588,NOLSM2931123,1,Photo,1.7171,15.466,15.03,20,199.842,90,501.424,3999.27,5045.341,5.003,90.912,29.989,11,23,27-02-2021
1589,NOLSM2941124,1,Photo,1.29468,15.967,15.055,19.995,199.669,90,499.086,4127.682,4946.571,5.023,93.62,29.995,11,24,27-02-2021
1590,NOLSM2951125,2,Photo,1.3248,14.441,14.915,20.002,199.527,90,499.962,4005.749,4910.479,5.06,91.604,30.005,11,25,27-02-2021
1591,NOLSM2961126,2,Photo,1.67582,15.835,15.188,19.995,196.291,90,500.692,4021.838,5007.945,4.982,92.45,29.993,11,26,27-02-2021
1592,NOLSM2971127,2,Photo,1.65683,19.713,15.051,19.999,203.764,90,500.943,3976.455,4948.126,5.147,91.607,30.002,11,27,27-02-2021
1593,NOLSM811311,2,Photo,0.88237,14.016,15.092,20.001,203.721,90.001,503.721,4074.426,5093.032,5.096,93.926,29.993,31,1,27-02-2021
1594,NOLSM812312,2,Photo,0.81829,11.233,14.992,19.999,204.103,90,504.103,4082.065,5102.581,5.105,93.677,30.007,31,2,27-02-2021
1595,NOLSM813313,3,Photo,0.97327,13.782,14.925,20.001,203.695,90.001,503.695,4073.903,5092.378,5.089,93.579,30.006,31,3,27-02-2021
1596,NOLSM814314,3,Photo,1.01821,14.585,14.899,19.999,203.64,90,503.64,4072.805,5091.006,5.074,92.941,29.991,31,4,27-02-2021
1597,NOLSM815315,3,Photo,1.12022,20.669,14.947,19.998,202.077,90.001,502.077,4041.539,5051.924,5.083,93.622,29.994,31,5,27-02-2021
1598,NOLSM816316,1,Photo,1.0038,20.797,15.063,20.001,203.443,90,503.443,4068.863,5086.079,5.085,93.536,29.999,31,6,27-02-2021
1599,NOLSM817317,1,Photo,1.00103,17.331,14.961,19.999,203.505,90,503.505,4070.109,5087.637,5.091,93.521,30.005,31,7,27-02-2021
1600,NOLSM818318,1,Photo,0.44752,20.643,14.999,20.005,203.228,90,503.228,4064.561,5080.701,5.08,93.318,29.998,31,8,27-02-2021
1601,NOLSM819319,2,Photo,0.62359,13.547,15.054,20.003,202.851,90,502.851,4057.016,5071.27,5.056,93.116,29.998,31,9,27-02-2021
1602,NOLSM8203110,2,Photo,0.45929,18.682,14.986,19.998,202.375,90,502.375,4047.508,5059.385,5.049,93.067,29.993,31,10,27-02-2021
1603,NOLSM8213111,3,Photo,1.05497,20.407,15.073,19.998,202.027,90,502.027,4040.549,5050.686,5.049,92.967,29.996,31,11,27-02-2021
1604,NOLSM8223112,3,Photo,0.94353,20.206,15.025,19.998,202.414,90.001,502.414,4048.275,5060.343,5.065,92.57,30.014,31,12,27-02-2021
1605,NOLSM8233113,1,Photo,1.01983,19.897,14.915,20,201.636,90.001,501.636,4032.72,5040.9,5.034,92.389,30.009,31,13,27-02-2021
1606,NOLSM8243114,1,Photo,0.52553,20.281,15.051,19.999,201.338,89.999,501.338,4026.758,5033.448,5.021,92.009,30.005,31,14,27-02-2021
1607,NOLSM8253115,1,Photo,0.79759,11.447,15.033,20,200.716,90,500.716,4014.329,5017.911,5.019,92.252,29.994,31,15,27-02-2021
1608,NOLSM8263116,2,Photo,0.73313,16.992,14.929,20.003,201.234,90,501.234,4024.681,5030.851,5.026,91.889,29.998,31,16,27-02-2021
1609,NOLSM8273117,2,Photo,0.59527,15.342,14.938,20.001,200.318,90.001,500.318,4006.36,5007.95,5.012,91.983,30.001,31,17,27-02-2021
1610,NOLSM8283118,3,Photo,0.75455,20.463,15.026,20.002,200.786,89.999,500.786,4015.727,5019.658,5.01,92.234,30.006,31,18,27-02-2021
1611,NOLSM8293119,3,Photo,0.6209,11.254,15.093,20.006,200.868,90,500.868,4017.361,5021.702,5.021,93.058,29.995,31,19,27-02-2021
1612,NOLSM8303120,3,Photo,0.87484,11.233,15.095,20,202.066,90,502.066,4041.328,5051.659,5.012,91.642,30,31,20,27-02-2021
1613,NOLSM8313121,1,Photo,0.8813,19.722,14.978,20.002,200.737,90.001,500.737,4014.738,5018.422,5.057,92.802,29.997,31,21,27-02-2021
1614,NOLSM8323122,1,Photo,0.84799,14.71,15.055,19.998,202.456,90,502.456,4049.123,5061.404,5.063,93.113,30.004,31,22,27-02-2021
1615,NOLSM8333123,1,Photo,1.1327,20.77,14.915,20.005,203.214,90,503.214,4064.29,5080.362,5.079,93.135,29.998,31,23,27-02-2021
1616,NOLSM8343124,2,Photo,0.90251,20.546,15.039,20,204.229,90,504.229,4084.573,5105.717,5.103,94.179,30.003,31,24,27-02-2021
1617,NOLSM8353125,2,Photo,0.91685,15.457,15.015,20,205.405,90,505.405,4108.098,5135.123,5.126,94.168,29.991,31,25,27-02-2021
1618,NOLSM8363126,2,Photo,0.79532,19.017,15.112,20.002,205.027,89.999,505.027,4100.542,5125.677,5.107,93.641,30.005,31,26,27-02-2021
1619,NOLSM8373127,3,Photo,1.10226,17.367,15.044,19.996,204.363,90,504.363,4087.265,5109.081,5.11,93.373,30.004,31,27,27-02-2021
1620,NOLSM298121298,3,Photo,1.81419,12.463,15.087,20.003,202.544,90,504.231,4027.291,4967.037,4.765,89.107,30.002,12,28,28-02-2021
1621,NOLSM299122299,3,Photo,1.89693,19.767,15.073,19.997,192.937,90,500.053,4012.326,4994.356,5.006,88.854,30,12,29,28-02-2021
1622,NOLSM300123300,3,Photo,1.72027,16.029,15.147,19.999,197.925,89.999,500.402,4027.157,5075.449,4.962,91.537,30.004,12,30,28-02-2021
1623,NOLSM301124301,3,Photo,0.96161,17.587,14.942,20.001,200.814,90,494.976,4014.51,4981.541,4.973,91.475,30.009,12,31,28-02-2021
1624,NOLSM302125302,3,Photo,1.48912,16.445,14.811,19.997,202.072,90.001,499.243,3999.03,5007.347,5.107,92.033,30,12,32,28-02-2021
1625,NOLSM303126303,3,Photo,0.94868,13.45,14.945,20.003,200.137,90.001,501.188,4057.631,4936.117,5.018,91.822,29.998,12,33,28-02-2021
1626,NOLSM304127304,3,Photo,0.83591,13.508,14.968,20.004,198.682,90,493.336,4030.919,4973.993,4.993,90.736,29.999,12,34,28-02-2021
1627,NOLSM305128305,3,Photo,1.36943,14.64,14.971,20.001,202.507,90,498.822,4001.361,5062.83,5.044,86.498,29.997,12,35,28-02-2021
1628,NOLSM306129306,3,Photo,1.92633,16.878,15.062,20.001,199.76,89.999,499.713,4054.534,5014.513,4.993,93.927,30,12,36,28-02-2021
1629,NOLSM3071210307,3,Photo,1.41846,16.581,14.963,20,199.579,90,500.063,3957.086,5094.2,4.974,93.536,30.012,12,37,28-02-2021
1630,NOLSM3081211308,3,Photo,0.67979,15.648,15.046,20.006,205.812,89.999,497.779,4087.957,5014.243,5.039,92.481,30.006,12,38,28-02-2021
1631,NOLSM3091212309,3,Photo,0.73422,16.546,14.919,19.997,198.081,90,494.982,4025.484,4927.291,4.946,91.277,30.005,12,39,28-02-2021
1632,NOLSM3101213310,3,Photo,1.81419,14.401,15.067,20.001,202.684,89.999,505.28,4036.876,5042.679,4.99,93.218,30.009,12,40,28-02-2021
1633,NOLSM3111214311,3,Photo,1.89693,15.825,14.968,19.998,199.786,90.001,501.419,4014.071,5096.91,4.985,92.872,30,12,41,28-02-2021
1634,NOLSM3121215312,3,Photo,1.72027,19.632,15.099,19.99,202.13,89.999,498.721,3985.686,4966.568,5.045,91.701,29.995,12,42,28-02-2021
1635,NOLSM3131216313,3,Photo,0.96161,14.393,14.97,19.999,200.496,90,499.72,4047.541,5024.178,5.071,91.019,30.001,12,43,28-02-2021
1636,NOLSM3141217314,3,Photo,1.48912,17.755,14.917,19.997,200.547,90,504.371,3955.393,5025.719,4.892,94.443,30.002,12,44,28-02-2021
1637,NOLSM3151218315,3,Photo,0.94868,15.187,15.039,20,201.47,90.001,502.242,4062.804,5094.418,5.082,92.586,30.011,12,45,28-02-2021
1638,NOLSM3161219316,3,Photo,0.83591,14.18,15.109,19.996,206.177,90.001,499.125,4071.633,5068.397,5.189,88.064,29.997,12,46,28-02-2021
1639,NOLSM3171220317,3,Photo,1.36943,14.585,15.018,20.002,199.367,89.999,497.153,3985.677,5047.977,5.082,92.242,30.003,12,47,28-02-2021
1640,NOLSM3181221318,3,Photo,1.92633,13.185,15.16,19.997,201.816,89.999,500.809,3978.724,4968.25,5.157,91.764,29.999,12,48,28-02-2021
1641,NOLSM3191222319,3,Photo,1.41846,16.626,15.028,20,200.226,90.001,503.566,4056.014,5093.549,4.879,91.558,30.002,12,49,28-02-2021
1642,NOLSM3201223320,3,Photo,0.67979,12.256,14.913,20.003,197.906,90.001,503.174,4029.12,4981.247,5.022,92.177,29.998,12,50,28-02-2021
1643,NOLSM3211224321,3,Photo,0.73422,19.021,15.075,19.998,201.543,90.001,504.22,3971.194,4956.952,5.047,91.584,30.011,12,51,28-02-2021
1644,NOLSM3221225322,3,Photo,0.94868,14.032,14.855,19.997,203.059,90.002,505.045,4035.394,5098.381,4.987,92.019,30,12,52,28-02-2021
1645,NOLSM3231226323,3,Photo,0.86307,17.11,15.108,20.003,205.483,90,499.052,3952.67,4982.231,4.908,95.838,30.004,12,53,28-02-2021
1646,NOLSM3241227324,3,Photo,1.44112,16.962,14.907,19.999,199.391,89.999,501.817,3972.34,5088.144,4.899,95.28,30.003,12,54,28-02-2021
1647,NOLSM838321838,2,Photo,0.83591,16.09,15.027,19.998,203.609,89.999,503.609,4072.172,5090.215,5.094,93.759,29.995,32,28,28-02-2021
1648,NOLSM839322839,2,Photo,1.36943,19.026,14.862,20.001,204.457,90,504.457,4089.147,5111.434,5.142,93.835,29.997,32,29,28-02-2021
1649,NOLSM840323840,2,Photo,1.92633,18.891,15.117,20.001,205.176,90.001,505.176,4103.51,5129.388,5.134,95.54,29.997,32,30,28-02-2021
1650,NOLSM841324841,2,Photo,1.41846,13.788,15,20.004,207.765,90.001,507.765,4001.361,5194.134,5.189,95.135,30,32,31,28-02-2021
1651,NOLSM842325842,2,Photo,0.67979,18.771,15.02,19.998,206.887,90,506.887,4054.534,5172.184,5.147,94.464,30.006,32,32,28-02-2021
1652,NOLSM843326843,2,Photo,0.73422,20.701,14.957,19.995,205.924,90,505.924,3957.086,5148.108,5.146,94.028,30.005,32,33,28-02-2021
1653,NOLSM844327844,2,Photo,1.81419,11.253,15.047,20,204.94,89.999,504.94,4087.957,5123.496,5.107,93.706,30.003,32,34,28-02-2021
1654,NOLSM845328845,2,Photo,1.89693,15.286,15.035,19.997,204.536,90,504.536,4025.484,5113.392,5.115,93.648,30,32,35,28-02-2021
1655,NOLSM846329846,2,Photo,1.72027,12.463,15.112,19.996,204.718,90,504.718,4036.876,5117.96,5.116,93.518,30.005,32,36,28-02-2021
1656,NOLSM8473210847,2,Photo,0.96161,19.767,14.91,19.999,204.22,90,504.22,4014.071,5105.496,5.092,93.432,29.99,32,37,28-02-2021
1657,NOLSM8483211848,2,Photo,1.48912,16.029,15.005,19.998,204.429,90,504.429,3985.686,5110.734,5.114,93.622,29.996,32,38,28-02-2021
1658,NOLSM8493212849,2,Photo,0.94868,17.587,14.949,20,204.266,90,504.266,4047.541,5106.662,5.083,93.227,29.994,32,39,28-02-2021
1659,NOLSM8503213850,2,Photo,0.83591,16.445,14.978,19.994,203.401,90,503.401,3955.393,5085.017,5.098,93.547,29.992,32,40,28-02-2021
1660,NOLSM8513214851,2,Photo,1.36943,15.306,15.05,20.002,203.67,90,503.67,4062.804,5091.76,5.107,93.487,30.007,32,41,28-02-2021
1661,NOLSM8523215852,2,Photo,1.92633,13.773,14.962,19.998,203.659,90,503.659,4071.633,5091.477,5.092,93.39,30.006,32,42,28-02-2021
1662,NOLSM298121,3,Photo,1.40745,16.373,15.087,20.003,202.544,90,498.267,4027.291,4967.037,4.765,89.107,30.002,12,1,28-02-2021
1663,NOLSM299122,3,Photo,1.07024,15.346,15.073,19.997,192.937,90,502.379,4012.326,4994.356,5.006,88.854,30,12,2,28-02-2021
1664,NOLSM300123,1,Photo,1.2704,15.638,15.147,19.999,197.925,89.999,497.656,4027.157,5075.449,4.962,91.537,30.004,12,3,28-02-2021
1665,NOLSM301124,1,Photo,1.85503,17.589,14.942,20.001,200.814,90,502.717,4014.51,4981.541,4.973,91.475,30.009,12,4,28-02-2021
1666,NOLSM302125,1,Photo,0.45532,12.526,14.811,19.997,202.072,90.001,504.096,3999.03,5007.347,5.107,92.033,30,12,5,28-02-2021
1667,NOLSM303126,2,Photo,1.26042,13.45,14.945,20.003,200.137,90.001,498.489,4057.631,4936.117,5.018,91.822,29.998,12,6,28-02-2021
1668,NOLSM304127,2,Photo,1.60637,13.508,14.968,20.004,198.682,90,498.95,4030.919,4973.993,4.993,90.736,29.999,12,7,28-02-2021
1669,NOLSM305128,2,Photo,1.68459,14.64,14.971,20.001,202.507,90,498.822,4005.173,5062.83,5.044,86.498,29.997,12,8,28-02-2021
1670,NOLSM306129,3,Photo,1.54127,16.878,15.062,20.001,199.76,89.999,499.713,4004.092,5014.513,4.993,93.927,30,12,9,28-02-2021
1671,NOLSM3071210,3,Photo,1.19937,16.581,14.963,20,199.579,90,500.063,4076.691,5094.2,4.974,93.536,30.012,12,10,28-02-2021
1672,NOLSM3081211,3,Photo,1.05598,15.648,15.046,20.006,205.812,89.999,497.779,4043.263,5014.243,5.039,92.481,30.002,12,11,28-02-2021
1673,NOLSM3091212,1,Photo,1.54426,16.546,14.919,19.997,198.081,90,494.982,4019.485,4927.291,4.946,91.277,30.003,12,12,28-02-2021
1674,NOLSM3101213,1,Photo,1.50152,14.401,15.067,20.001,202.684,89.999,505.28,4056.159,5042.679,4.99,93.218,29.993,12,13,28-02-2021
1675,NOLSM3111214,2,Photo,0.50232,15.825,14.968,19.998,199.786,90.001,501.419,4064.284,5096.91,4.985,92.872,30.005,12,14,28-02-2021
1676,NOLSM3121215,2,Photo,1.39792,19.632,15.099,19.99,202.13,89.999,498.721,4065.712,4966.568,5.045,91.701,30,12,15,28-02-2021
1677,NOLSM3131216,2,Photo,1.43737,14.393,15.097,19.999,200.496,90,499.72,4040.384,5024.178,5.071,91.019,30.012,12,16,28-02-2021
1678,NOLSM3141217,3,Photo,1.36638,17.755,15.098,19.997,200.547,90,504.371,3966.094,5025.719,4.892,94.443,30.012,12,17,28-02-2021
1679,NOLSM3151218,3,Photo,1.12542,15.187,14.939,20,201.47,90.001,502.242,3914.265,5094.418,5.082,92.586,29.988,12,18,28-02-2021
1680,NOLSM3161219,3,Photo,1.62808,14.18,14.937,19.996,206.177,90.001,499.125,4049.299,5068.397,5.189,88.064,29.997,12,19,28-02-2021
1681,NOLSM3171220,1,Photo,1.72067,14.585,15.11,20.002,199.367,89.999,497.153,4017.434,5047.977,5.082,92.242,30.006,12,20,28-02-2021
1682,NOLSM3181221,1,Photo,0.95424,13.185,15.16,19.997,201.816,89.999,500.809,3982.699,4968.25,5.157,91.764,30.005,12,21,28-02-2021
1683,NOLSM3191222,1,Photo,1.70235,16.626,15.028,20,200.226,90.001,503.566,4083.864,5093.549,4.879,91.558,30.015,12,22,28-02-2021
