...1,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
1463,NOLSM249106,3,Implantation,1.232136e+16,1.521085e+17,6.80522e+17,3.009209e+17,5.999986e+17,32759.266,106.709,904,151,10,6,26-02-2021
1464,NOLSM250107,3,Implantation,1.242968e+16,9.839421e+16,4.611622e+17,3.016242e+17,5.999985e+17,32057.894,101.318,908,157,10,7,26-02-2021
1465,NOLSM251108,2,Implantation,6.233876e+15,7.037664e+16,5.947363e+17,2.989103e+17,5.999991e+17,31994.968,103.206,893,155,10,8,26-02-2021
1466,NOLSM252109,1,Implantation,1.50218e+16,8.483808e+16,9.327638e+17,3.012081e+17,6.000002e+17,31986.81,101.812,879,152,10,9,26-02-2021
1467,NOLSM2531010,1,Implantation,1.619871e+16,1.587532e+17,5.123023e+17,3.008486e+17,5.999996e+17,31791.31,104.329,873,154,10,10,26-02-2021
1468,NOLSM2541011,3,Implantation,9.498101e+15,5.70262e+16,8.144654e+17,3.027718e+17,6.000008e+17,30626.351,100.865,871,156,10,11,26-02-2021
1469,NOLSM2551012,2,Implantation,1.032909e+16,6.976349e+16,2.859824e+17,2.997895e+17,6e+17,31950.761,103.631,898,153,10,12,26-02-2021
1470,NOLSM2561013,1,Implantation,8.473165e+15,7.007032e+16,5.183482e+17,2.994125e+17,5.999993e+17,31352.585,103.491,909,155,10,13,26-02-2021
1471,NOLSM2571014,1,Implantation,1.473331e+16,6.690243e+16,6.471089e+17,3.010679e+17,5.999985e+17,30552.557,103.142,944,155,10,14,26-02-2021
1472,NOLSM2581015,2,Implantation,2.48695e+15,1.05838e+17,7.887603e+17,2.988751e+17,5.999991e+17,31715.512,103.914,896,155,10,15,26-02-2021
1473,NOLSM2591016,3,Implantation,1.304195e+16,1.456753e+17,6.697495e+17,2.9727e+17,6e+17,30474.163,101.145,898,156,10,16,26-02-2021
1474,NOLSM2601017,3,Implantation,1.139182e+16,1.698818e+17,6.04475e+17,2.982326e+17,5.999992e+17,31692.92,102.863,931,157,10,17,26-02-2021
1475,NOLSM2611018,2,Implantation,1.356244e+16,5.919922e+16,4.013921e+17,2.994179e+17,6.000002e+17,31037.529,101.615,920,155,10,18,26-02-2021
1476,NOLSM2621019,1,Implantation,2.403938e+16,3.604977e+16,5.704907e+17,2.990649e+17,6.000002e+17,31925.006,102.899,889,153,10,19,26-02-2021
1477,NOLSM2631020,1,Implantation,7.890002e+15,8.704451e+16,5.670733e+17,2.984156e+17,5.999988e+17,32001.77,102.186,908,154,10,20,26-02-2021
1478,NOLSM2641021,2,Implantation,1.195823e+16,1.233394e+17,5.554646e+17,3.013402e+17,5.999994e+17,31568.412,103.001,902,156,10,21,26-02-2021
1479,NOLSM2651022,3,Implantation,8.223848e+15,1.444942e+17,6.399594e+17,2.999216e+17,5.999984e+17,32672.059,104.117,879,152,10,22,26-02-2021
1480,NOLSM2661023,3,Implantation,7.688622e+15,1.229357e+17,6.916929e+17,3.007895e+17,6.000011e+17,32628.909,98.842,919,155,10,23,26-02-2021
1481,NOLSM2671024,2,Implantation,1.794113e+16,8.315049e+16,6.335826e+17,2.98954e+17,5.999991e+17,31536.829,104.62,912,154,10,24,26-02-2021
1482,NOLSM2681025,1,Implantation,2.120762e+15,4.489405e+16,-6.59711e+16,2.990932e+17,5.999983e+17,30765.724,103.031,907,153,10,25,26-02-2021
1483,NOLSM2691026,1,Implantation,1.25245e+16,1.106428e+17,2.398444e+17,3.00357e+17,6.000021e+17,30855.999,103.879,902,155,10,26,26-02-2021
1484,NOLSM2701027,2,Implantation,1.216001e+16,9.774236e+16,1.115656e+18,3.019329e+17,6.000013e+17,30260.942,104.194,893,154,10,27,26-02-2021
1485,NOLSM784301,1,Implantation,5.923648e+15,3846247470,179892430261,3.014991e+17,5.999982e+17,32337.742,100.688,909,151,30,1,26-02-2021
1486,NOLSM785302,1,Implantation,7.321263e+15,2.755819e+16,4.28579e+17,3.009804e+17,6.000004e+17,32422.811,100.968,908,151,30,2,26-02-2021
1487,NOLSM786303,2,Implantation,1.985531e+16,1.589177e+17,1.016726e+18,3.006262e+17,6e+17,32255.476,100.571,904,151,30,3,26-02-2021
1488,NOLSM787304,3,Implantation,1.683621e+16,3.036635e+12,1.900601e+14,2.97968e+17,6.000015e+17,32597.159,100.254,905,150,30,4,26-02-2021
1489,NOLSM788305,3,Implantation,1.083154e+16,4.680457e+16,3.003513e+17,3.02081e+17,5.999994e+17,32194.56,99.766,901,150,30,5,26-02-2021
1490,NOLSM789306,2,Implantation,1.423168e+16,2.695435e+16,5.314508e+17,3.010896e+17,6.000007e+17,32641.989,100.404,904,151,30,6,26-02-2021
1491,NOLSM790307,1,Implantation,6.696777e+15,5.627249e+16,5.265661e+14,2.983689e+17,5.999992e+17,32639.929,100.729,903,151,30,7,26-02-2021
1492,NOLSM791308,1,Implantation,1.656969e+16,1.576066e+17,9.615263e+17,3.003385e+17,5.999986e+17,32636.286,100.703,904,151,30,8,26-02-2021
1493,NOLSM792309,3,Implantation,6.55235e+15,6.397895e+16,5.470256e+13,2.991681e+17,5.999993e+17,31686.264,100.155,904,150,30,9,26-02-2021
1494,NOLSM7933010,3,Implantation,2.065216e+16,1.012269e+15,2.750738e+15,3.001485e+17,6.00001e+17,31783.84,100.177,903,150,30,10,26-02-2021
1495,NOLSM7943011,2,Implantation,2.928817e+15,8.080993e+13,1.791592e+16,2.998574e+17,5.999973e+17,31618.822,100.256,904,150,30,11,26-02-2021
1496,NOLSM7953012,1,Implantation,5.248648e+15,5.185593e+16,1.146735e+16,3.011718e+17,6e+17,31618.16,100.32,908,150,30,12,26-02-2021
1497,NOLSM7963013,1,Implantation,8.591464e+15,1.964774e+16,5.107497e+17,2.998091e+17,6.000003e+17,31910.25,101.053,908,152,30,13,26-02-2021
1498,NOLSM7973014,2,Implantation,8.987196e+15,7.341163e+16,5.387133e+17,2.999631e+17,5.999983e+17,32155.309,101.003,900,152,30,14,26-02-2021
1499,NOLSM7983015,3,Implantation,1.110514e+16,5.589599e+16,3.988166e+17,2.998609e+17,5.999984e+17,32178.343,99.116,899,149,30,15,26-02-2021
1500,NOLSM7993016,3,Implantation,4.331557e+15,1.810813e+16,1.173134e+17,2.997416e+17,6.00001e+17,32141.981,99.859,900,150,30,16,26-02-2021
1501,NOLSM8003017,2,Implantation,5.104767e+15,1.58002e+16,3.016942e+17,2.991045e+17,6.00001e+17,31618.691,99.796,898,150,30,17,26-02-2021
1502,NOLSM8013018,1,Implantation,6.704375e+15,6.699262e+16,4.011571e+17,3.012525e+17,6.00001e+17,33321.979,99.736,900,150,30,18,26-02-2021
1503,NOLSM8023019,1,Implantation,8.040882e+15,6.432709e+16,4.533785e+17,3.012372e+17,5.999991e+17,32175.559,99.674,899,150,30,19,26-02-2021
1504,NOLSM8033020,3,Implantation,1.466261e+16,2.473698e+14,1.422644e+12,2.994442e+17,6.000002e+17,31260.811,101.119,917,152,30,20,26-02-2021
1505,NOLSM8043021,3,Implantation,3.531736e+15,2.523745e+16,3.802681e+16,2.998006e+17,6.000011e+17,31576.001,101.482,908,152,30,21,26-02-2021
1506,NOLSM8053022,2,Implantation,1.515931e+16,1.515847e+17,9.067717e+17,2.995397e+17,5.999992e+17,31637.594,100.782,908,151,30,22,26-02-2021
1507,NOLSM8063023,1,Implantation,3.703005e+15,1.310021e+16,1.553849e+17,3.000871e+17,5.999986e+17,32156.959,99.711,908,150,30,23,26-02-2021
1508,NOLSM8073024,1,Implantation,1.167489e+16,1.436575e+16,3.366238e+16,3.011609e+17,6.000013e+17,32998.534,100.557,909,151,30,24,26-02-2021
1509,NOLSM8083025,2,Implantation,9.132819e+15,8.876441e+16,2.721804e+17,2.998554e+17,5.999996e+17,33115.585,100.657,925,151,30,25,26-02-2021
1510,NOLSM8093026,3,Implantation,8.822561e+15,4.107933e+16,4.861673e+17,3.014882e+17,5.999995e+17,32465.72,101.98,913,153,30,26,26-02-2021
1511,NOLSM8103027,3,Implantation,6.520781e+15,2.843032e+15,1.274745e+14,3.000097e+17,5.999997e+17,32576.424,101.416,913,152,30,27,26-02-2021
1512,NOLSM271111271,1,Implantation,1.15029e+16,1.289114e+17,8.390272e+17,3.015963e+17,6.000008e+17,32089.235,100.754,888,156,11,28,27-02-2021
1513,NOLSM272112272,2,Implantation,1.406594e+16,1.1823e+17,1.232127e+18,3.004565e+17,5.999977e+17,31101.358,104.603,890,153,11,29,27-02-2021
1514,NOLSM273113273,3,Implantation,1.105791e+16,5.077521e+16,4.174914e+17,2.996037e+17,5.99999e+17,31101.109,102.154,888,154,11,30,27-02-2021
1515,NOLSM274114274,1,Implantation,7.589612e+15,4.075208e+16,4.127928e+17,2.982843e+17,5.999978e+17,31914.677,103.802,904,153,11,31,27-02-2021
1516,NOLSM275115275,2,Implantation,7.100056e+15,6.083281e+16,5.684647e+17,2.994999e+17,6.000006e+17,31281.213,101.05,887,155,11,32,27-02-2021
1517,NOLSM276116276,3,Implantation,1.478757e+16,6.287714e+16,5.660627e+17,2.997258e+17,5.999999e+17,32238.201,100.772,901,155,11,33,27-02-2021
1518,NOLSM277117277,1,Implantation,8.372853e+15,1.163261e+17,5.911131e+17,2.990459e+17,5.999992e+17,30611.506,103.577,915,151,11,34,27-02-2021
1519,NOLSM278118278,2,Implantation,1.349019e+16,-1.67776e+16,8.485189e+17,2.995078e+17,6.000001e+17,32930.382,104.111,894,153,11,35,27-02-2021
1520,NOLSM279119279,3,Implantation,1.444822e+16,1.380889e+17,4.478955e+17,2.98712e+17,5.999984e+17,32577.756,100.455,913,153,11,36,27-02-2021
1521,NOLSM2801110280,1,Implantation,1.650883e+16,1.009563e+17,6.965774e+17,2.991133e+17,5.999998e+17,30639.973,101.681,886,155,11,37,27-02-2021
1522,NOLSM2811111281,2,Implantation,1.200828e+16,1.041348e+17,6.864569e+17,3.018891e+17,5.999986e+17,32421.295,101.155,884,159,11,38,27-02-2021
1523,NOLSM2821112282,3,Implantation,1.427964e+16,1.229257e+17,3.73114e+17,3.006077e+17,5.999971e+17,31535.79,102.354,873,150,11,39,27-02-2021
1524,NOLSM2831113283,1,Implantation,7.621957e+15,6.395204e+16,4.37063e+17,3.006726e+17,6.000012e+17,31051.425,105.095,891,156,11,40,27-02-2021
1525,NOLSM2841114284,2,Implantation,1.579009e+16,2.115879e+17,6.828573e+17,2.978114e+17,5.999993e+17,31362.147,102.547,898,156,11,41,27-02-2021
1526,NOLSM2851115285,3,Implantation,1.016789e+16,6.334244e+16,3.515321e+17,3.018095e+17,5.999984e+17,31990.919,103.674,915,154,11,42,27-02-2021
1527,NOLSM2861116286,1,Implantation,1.386389e+16,2.266874e+16,6.216011e+17,2.994526e+17,6.000025e+17,30310.73,101.148,906,155,11,43,27-02-2021
1528,NOLSM2871117287,2,Implantation,1.767003e+16,1.552685e+17,7.535432e+17,2.984793e+17,5.999997e+17,31613.386,105.532,913,159,11,44,27-02-2021
1529,NOLSM2881118288,3,Implantation,7.638602e+15,1.588784e+17,5.85203e+17,2.971368e+17,6.000005e+17,31566.201,103.891,886,153,11,45,27-02-2021
1530,NOLSM2891119289,1,Implantation,1.797894e+16,1.819986e+17,5.510946e+17,3.005189e+17,5.999976e+17,29986.195,101.488,923,155,11,46,27-02-2021
1531,NOLSM2901120290,2,Implantation,1.121973e+16,1.087644e+17,4.840205e+17,3.009846e+17,5.999974e+17,31292.696,102.588,888,154,11,47,27-02-2021
1532,NOLSM2911121291,3,Implantation,1.809135e+16,1.512275e+17,5.605662e+17,2.994305e+17,6.000002e+17,32226.582,102.695,936,153,11,48,27-02-2021
1533,NOLSM2921122292,1,Implantation,1.262914e+16,8.179143e+16,1.019797e+18,3.024171e+17,5.99998e+17,32025.475,105.206,924,157,11,49,27-02-2021
1534,NOLSM2931123293,2,Implantation,1.297908e+16,1.763936e+17,6.911361e+17,2.99513e+17,5.999993e+17,31834.866,101.258,919,152,11,50,27-02-2021
1535,NOLSM2941124294,3,Implantation,1.105377e+16,1.321979e+17,6.293645e+17,3.014156e+17,6.000012e+17,33675.551,103.056,911,157,11,51,27-02-2021
1536,NOLSM2951125295,1,Implantation,1.527196e+16,1.230644e+17,2.971368e+17,3.016933e+17,5.999984e+17,31139.137,104.859,915,153,11,52,27-02-2021
1537,NOLSM2961126296,2,Implantation,1.617996e+16,9.048317e+16,3.452461e+17,2.990026e+17,6.000003e+17,31366.628,103.293,875,152,11,53,27-02-2021
1538,NOLSM2971127297,3,Implantation,1.834814e+16,-2.76926e+16,1.050701e+18,3.003007e+17,6e+17,31408.661,103.015,902,156,11,54,27-02-2021
1539,NOLSM811311811,1,Implantation,1.461826e+16,8.021335e+15,7.300844e+17,2.982443e+17,5.999991e+17,32341.75,101.961,913,153,31,28,27-02-2021
1540,NOLSM812312812,2,Implantation,2.060071e+16,1.672462e+17,1.013292e+18,2.983022e+17,5.999989e+17,32566.297,101.899,912,153,31,29,27-02-2021
1541,NOLSM813313813,3,Implantation,1.505156e+16,6.698984e+16,8.886385e+17,3.002284e+17,5.999999e+17,32645.662,101.679,913,153,31,30,27-02-2021
1542,NOLSM814314814,1,Implantation,1.307041e+16,1.306552e+17,6.200916e+17,2.99735e+17,5.999984e+17,32461.883,100.406,899,151,31,31,27-02-2021
1543,NOLSM815315815,2,Implantation,1.919069e+16,1.656009e+17,9.833634e+15,2.996992e+17,6.000018e+17,32642.909,100.788,912,151,31,32,27-02-2021
1544,NOLSM816316816,3,Implantation,7.728966e+15,2.082038e+16,3.049005e+15,3.008212e+17,5.999999e+17,32152.262,101.669,913,153,31,33,27-02-2021
1545,NOLSM817317817,1,Implantation,7.455889e+15,7.425928e+16,2.0628e+17,2.995538e+17,5.999997e+17,32326.426,101.541,908,152,31,34,27-02-2021
1546,NOLSM818318818,2,Implantation,3.489303e+15,2.626144e+14,1.242807e+12,3.006907e+17,5.999991e+17,32037.587,101.183,908,152,31,35,27-02-2021
1547,NOLSM819319819,3,Implantation,1.512306e+16,2.072396e+16,5.203517e+13,3.015847e+17,6.000008e+17,32030.86,100.574,903,151,31,36,27-02-2021
1548,NOLSM8203110820,1,Implantation,4.243255e+15,2.629369e+16,1.803011e+17,3.003553e+17,5.99999e+17,32173.088,100.188,906,150,31,37,27-02-2021
1549,NOLSM8213111821,2,Implantation,5.948973e+15,4.863473e+16,2.277579e+17,3.014787e+17,5.999991e+17,32172.83,99.613,906,149,31,38,27-02-2021
1550,NOLSM8223112822,3,Implantation,1.141606e+16,1.095892e+17,1.128114e+17,3.007476e+17,6.000003e+17,32187.56,100.284,902,150,31,39,27-02-2021
1551,NOLSM8233113823,1,Implantation,1.591346e+16,1.588366e+17,2.608707e+14,2.986919e+17,5.999991e+17,32191.766,99.695,902,150,31,40,27-02-2021
1552,NOLSM8243114824,2,Implantation,6.791333e+15,5.735633e+16,4.025945e+17,3.005412e+17,5.999993e+17,32188.486,100.074,902,150,31,41,27-02-2021
1553,NOLSM8253115825,3,Implantation,1.929673e+16,1.929098e+17,6.529123e+17,3.002508e+17,5.999992e+17,32183.758,99.805,896,150,31,42,27-02-2021
1554,NOLSM8263116826,1,Implantation,7.624013e+15,3.733404e+16,2.320535e+16,3.009611e+17,5.999984e+17,32180.949,100.535,885,151,31,43,27-02-2021
1555,NOLSM8273117827,2,Implantation,1.101317e+16,1.083966e+17,1.064423e+17,3.010861e+17,6.000002e+17,32264.156,99.904,889,150,31,44,27-02-2021
1556,NOLSM8283118828,3,Implantation,2.800513e+15,2.739815e+16,1.077791e+17,2.997729e+17,5.999997e+17,32264.303,100.079,886,150,31,45,27-02-2021
1557,NOLSM8293119829,1,Implantation,1.961682e+16,8.640434e+14,7.749811e+13,2.993413e+17,6.000012e+17,32359.833,100.463,884,151,31,46,27-02-2021
1558,NOLSM8303120830,2,Implantation,1.968598e+16,1.271416e+17,1.178977e+18,2.994409e+17,5.999993e+17,32362.152,99.514,886,149,31,47,27-02-2021
1559,NOLSM8313121831,3,Implantation,1.999463e+16,1.083194e+17,4.514778e+17,3.021879e+17,6.000004e+17,32358.195,101.149,868,152,31,48,27-02-2021
1560,NOLSM8323122832,1,Implantation,1.286978e+16,1.205774e+17,4.612679e+17,2.982513e+17,6.000014e+17,32353.162,101.078,869,152,31,49,27-02-2021
1561,NOLSM8333123833,2,Implantation,7.339189e+15,5.262391e+14,2.067408e+14,3.011546e+17,6.000002e+17,32365.612,101.193,869,152,31,50,27-02-2021
1562,NOLSM8343124834,3,Implantation,7.360918e+15,2.354685e+16,2.090187e+16,2.993341e+17,5.999998e+17,32257.524,102.14,869,153,31,51,27-02-2021
1563,NOLSM8353125835,1,Implantation,1.190318e+16,4.357319e+16,3.469009e+16,2.983684e+17,6.000022e+17,32254.026,102.642,868,154,31,52,27-02-2021
1564,NOLSM8363126836,2,Implantation,4.193431e+15,1.234903e+15,11044952.329,3.020303e+17,6.000021e+17,32254.395,102.138,868,153,31,53,27-02-2021
1565,NOLSM8373127837,3,Implantation,7.580002e+15,5.158208e+16,3.463603e+17,2.985125e+17,6.000007e+17,32255.649,102.317,868,153,31,54,27-02-2021
1566,NOLSM271111,3,Implantation,1.15029e+16,1.289114e+17,8.390272e+17,3.015963e+17,6.000008e+17,32089.235,100.754,888,156,11,1,27-02-2021
1567,NOLSM272112,3,Implantation,1.406594e+16,1.1823e+17,1.232127e+18,3.004565e+17,5.999977e+17,31101.358,104.603,890,153,11,2,27-02-2021
1568,NOLSM273113,2,Implantation,1.105791e+16,5.077521e+16,4.174914e+17,2.996037e+17,5.99999e+17,31101.109,102.154,888,154,11,3,27-02-2021
1569,NOLSM274114,1,Implantation,7.589612e+15,4.075208e+16,4.127928e+17,2.982843e+17,5.999978e+17,31914.677,103.802,904,153,11,4,27-02-2021
1570,NOLSM275115,1,Implantation,7.100056e+15,6.083281e+16,5.684647e+17,2.994999e+17,6.000006e+17,31281.213,101.05,887,155,11,5,27-02-2021
1571,NOLSM276116,2,Implantation,1.478757e+16,6.287714e+16,5.660627e+17,2.997258e+17,5.999999e+17,32238.201,100.772,901,155,11,6,27-02-2021
1572,NOLSM277117,3,Implantation,8.372853e+15,1.163261e+17,5.911131e+17,2.990459e+17,5.999992e+17,30611.506,103.577,915,151,11,7,27-02-2021
1573,NOLSM278118,3,Implantation,1.349019e+16,-1.67776e+16,8.485189e+17,2.995078e+17,6.000001e+17,32930.382,104.111,894,153,11,8,27-02-2021
1574,NOLSM279119,2,Implantation,1.444822e+16,1.380889e+17,4.478955e+17,2.98712e+17,5.999984e+17,32577.756,100.455,913,153,11,9,27-02-2021
1575,NOLSM2801110,1,Implantation,1.650883e+16,1.009563e+17,6.965774e+17,2.991133e+17,5.999998e+17,30639.973,101.681,886,155,11,10,27-02-2021
1576,NOLSM2811111,1,Implantation,1.200828e+16,1.041348e+17,6.864569e+17,3.018891e+17,5.999986e+17,32421.295,101.155,884,159,11,11,27-02-2021
1577,NOLSM2821112,2,Implantation,1.427964e+16,1.229257e+17,3.73114e+17,3.006077e+17,5.999971e+17,31535.79,102.354,873,150,11,12,27-02-2021
1578,NOLSM2831113,3,Implantation,7.621957e+15,6.395204e+16,4.37063e+17,3.006726e+17,6.000012e+17,31051.425,105.095,891,156,11,13,27-02-2021
1579,NOLSM2841114,3,Implantation,1.579009e+16,2.115879e+17,6.828573e+17,2.978114e+17,5.999993e+17,31362.147,102.547,898,156,11,14,27-02-2021
1580,NOLSM2851115,2,Implantation,1.016789e+16,6.334244e+16,3.515321e+17,3.018095e+17,5.999984e+17,31990.919,103.674,915,154,11,15,27-02-2021
1581,NOLSM2861116,1,Implantation,1.386389e+16,2.266874e+16,6.216011e+17,2.994526e+17,6.000025e+17,30310.73,101.148,906,155,11,16,27-02-2021
1582,NOLSM2871117,1,Implantation,1.767003e+16,1.552685e+17,7.535432e+17,2.984793e+17,5.999997e+17,31613.386,105.532,913,159,11,17,27-02-2021
1583,NOLSM2881118,2,Implantation,7.638602e+15,1.588784e+17,5.85203e+17,2.971368e+17,6.000005e+17,31566.201,103.891,886,153,11,18,27-02-2021
1584,NOLSM2891119,3,Implantation,1.797894e+16,1.819986e+17,5.510946e+17,3.005189e+17,5.999976e+17,29986.195,101.488,923,155,11,19,27-02-2021
1585,NOLSM2901120,3,Implantation,1.121973e+16,1.087644e+17,4.840205e+17,3.009846e+17,5.999974e+17,31292.696,102.588,888,154,11,20,27-02-2021
1586,NOLSM2911121,2,Implantation,1.809135e+16,1.512275e+17,5.605662e+17,2.994305e+17,6.000002e+17,32226.582,102.695,936,153,11,21,27-02-2021
1587,NOLSM2921122,1,Implantation,1.262914e+16,8.179143e+16,1.019797e+18,3.024171e+17,5.99998e+17,32025.475,105.206,924,157,11,22,27-02-2021
1588,NOLSM2931123,1,Implantation,1.297908e+16,1.763936e+17,6.911361e+17,2.99513e+17,5.999993e+17,31834.866,101.258,919,152,11,23,27-02-2021
1589,NOLSM2941124,3,Implantation,1.105377e+16,1.321979e+17,6.293645e+17,3.014156e+17,6.000012e+17,33675.551,103.056,911,157,11,24,27-02-2021
1590,NOLSM2951125,3,Implantation,1.527196e+16,1.230644e+17,2.971368e+17,3.016933e+17,5.999984e+17,31139.137,104.859,915,153,11,25,27-02-2021
1591,NOLSM2961126,2,Implantation,1.617996e+16,9.048317e+16,3.452461e+17,2.990026e+17,6.000003e+17,31366.628,103.293,875,152,11,26,27-02-2021
1592,NOLSM2971127,1,Implantation,1.834814e+16,-2.76926e+16,1.050701e+18,3.003007e+17,6e+17,31408.661,103.015,902,156,11,27,27-02-2021
1593,NOLSM811311,2,Implantation,1.461826e+16,8.021335e+15,7.300844e+17,2.982443e+17,5.999991e+17,32341.75,101.961,913,153,31,1,27-02-2021
1594,NOLSM812312,1,Implantation,2.060071e+16,1.672462e+17,1.013292e+18,2.983022e+17,5.999989e+17,32566.297,101.899,912,153,31,2,27-02-2021
1595,NOLSM813313,1,Implantation,1.505156e+16,6.698984e+16,8.886385e+17,3.002284e+17,5.999999e+17,32645.662,101.679,913,153,31,3,27-02-2021
1596,NOLSM814314,2,Implantation,1.307041e+16,1.306552e+17,6.200916e+17,2.99735e+17,5.999984e+17,32461.883,100.406,899,151,31,4,27-02-2021
1597,NOLSM815315,3,Implantation,1.919069e+16,1.656009e+17,9.833634e+15,2.996992e+17,6.000018e+17,32642.909,100.788,912,151,31,5,27-02-2021
1598,NOLSM816316,3,Implantation,7.728966e+15,2.082038e+16,3.049005e+15,3.008212e+17,5.999999e+17,32152.262,101.669,913,153,31,6,27-02-2021
1599,NOLSM817317,2,Implantation,7.455889e+15,7.425928e+16,2.0628e+17,2.995538e+17,5.999997e+17,32326.426,101.541,908,152,31,7,27-02-2021
1600,NOLSM818318,1,Implantation,3.489303e+15,2.626144e+14,1.242807e+12,3.006907e+17,5.999991e+17,32037.587,101.183,908,152,31,8,27-02-2021
1601,NOLSM819319,1,Implantation,1.512306e+16,2.072396e+16,5.203517e+13,3.015847e+17,6.000008e+17,32030.86,100.574,903,151,31,9,27-02-2021
1602,NOLSM8203110,2,Implantation,4.243255e+15,2.629369e+16,1.803011e+17,3.003553e+17,5.99999e+17,32173.088,100.188,906,150,31,10,27-02-2021
1603,NOLSM8213111,3,Implantation,5.948973e+15,4.863473e+16,2.277579e+17,3.014787e+17,5.999991e+17,32172.83,99.613,906,149,31,11,27-02-2021
1604,NOLSM8223112,1,Implantation,1.141606e+16,1.095892e+17,1.128114e+17,3.007476e+17,6.000003e+17,32187.56,100.284,902,150,31,12,27-02-2021
1605,NOLSM8233113,1,Implantation,1.591346e+16,1.588366e+17,2.608707e+14,2.986919e+17,5.999991e+17,32191.766,99.695,902,150,31,13,27-02-2021
1606,NOLSM8243114,2,Implantation,6.791333e+15,5.735633e+16,4.025945e+17,3.005412e+17,5.999993e+17,32188.486,100.074,902,150,31,14,27-02-2021
1607,NOLSM8253115,3,Implantation,1.929673e+16,1.929098e+17,6.529123e+17,3.002508e+17,5.999992e+17,32183.758,99.805,896,150,31,15,27-02-2021
1608,NOLSM8263116,3,Implantation,7.624013e+15,3.733404e+16,2.320535e+16,3.009611e+17,5.999984e+17,32180.949,100.535,885,151,31,16,27-02-2021
1609,NOLSM8273117,1,Implantation,1.101317e+16,1.083966e+17,1.064423e+17,3.010861e+17,6.000002e+17,32264.156,99.904,889,150,31,17,27-02-2021
1610,NOLSM8283118,1,Implantation,2.800513e+15,2.739815e+16,1.077791e+17,2.997729e+17,5.999997e+17,32264.303,100.079,886,150,31,18,27-02-2021
1611,NOLSM8293119,2,Implantation,1.961682e+16,8.640434e+14,7.749811e+13,2.993413e+17,6.000012e+17,32359.833,100.463,884,151,31,19,27-02-2021
1612,NOLSM8303120,3,Implantation,1.968598e+16,1.271416e+17,1.178977e+18,2.994409e+17,5.999993e+17,32362.152,99.514,886,149,31,20,27-02-2021
1613,NOLSM8313121,3,Implantation,1.999463e+16,1.083194e+17,4.514778e+17,3.021879e+17,6.000004e+17,32358.195,101.149,868,152,31,21,27-02-2021
1614,NOLSM8323122,2,Implantation,1.286978e+16,1.205774e+17,4.612679e+17,2.982513e+17,6.000014e+17,32353.162,101.078,869,152,31,22,27-02-2021
1615,NOLSM8333123,1,Implantation,7.339189e+15,5.262391e+14,2.067408e+14,3.011546e+17,6.000002e+17,32365.612,101.193,869,152,31,23,27-02-2021
